STATE_CODE,SHRP_ID,CONSTRUCTION_NO,VISIT_DATE,GPS_SPS,EXPERIMENT_NO,PAVEMENT_FAMILY,HPMS16_CRACKING_PERCENT_JPCC,MEPDG_CRACKING_PERCENT_JPCC,AVG_WHEELPATH_FAULT,TRANS_SPALLING_L,TRANS_CRACK_NO,PATCH_RIGID_A,HPMS16_CRACKING_PERCENT_CRCP,MEPDG_PUNCHOUTS_CRCP,PUNCHOUTS_NO,LONG_SPALLING_L,BOUND_THICKNESS_CM,PLASTICITY_INDEX,YEAR,AADTT_LTPPLN,KESAL_YEAR,VWS_ID,FREEZE_INDEX_YR,MEAN_ANN_TEMP_AVG,TOTAL_ANN_PRECIP,CONSTRUCTION_DATE,LOAD_TRANSFER_EFFICIENCY,STATE_ABBR,PERCENT_FINER_02,MEAN_IRI,PREV_IRI,YEARS_SINCE_PREV,AGE_SOURCE,AGE_YR
6,3021,4,2015-01-15,G,3,JPCTB,13.0,16.0,0.3,3.9,5.0,0.0,,,,,8.1,,2015,920.0,16.0,63021,0.0,15.3,304.9,,,CA,,0.953,0.9402,0.8323066392881588,first_visit_proxy,1.9767282683093772
31,3023,1,1991-08-16,G,3,JPCUB,3.0,40.0,-0.1,0.0,13.0,0.0,,,,,12.0,,1991,1820.0,1459.0,313023,368.0,11.3,718.2,1984-06-01,92.67916666666666,NE,,1.1591999999999998,1.543,0.02190280629705681,construction_date,7.2060232717316905
31,3023,1,1992-05-05,G,3,JPCUB,3.0,40.0,-0.1,0.0,13.0,0.0,,,,,12.0,,1992,,1950.0,313023,218.0,10.5,780.9,1984-06-01,92.67916666666666,NE,,1.1509,1.4426,0.013689253935660506,construction_date,7.926078028747433
31,3023,1,1992-05-07,G,3,JPCUB,3.0,40.0,-0.1,0.0,13.0,0.0,,,,,12.0,,1992,,1950.0,313023,218.0,10.5,780.9,1984-06-01,92.67916666666666,NE,,1.1484999999999999,1.1509,0.0054757015742642025,construction_date,7.931553730321697
31,3023,1,1993-11-25,G,3,JPCUB,0.0,6.0,0.4,0.0,2.0,0.0,,,,,12.0,,1993,,1521.0,313023,581.0,9.0,889.9,1984-06-01,94.1375,NE,,1.1558,1.5032,0.5995893223819302,construction_date,9.483915126625599
31,3023,1,1994-09-18,G,3,JPCUB,9.0,65.0,0.9,0.0,21.0,0.0,,,,,12.0,,1994,,,313023,514.0,10.4,663.6,1984-06-01,61.15476190476191,NE,,1.1812999999999998,1.4897,0.024640657084188913,construction_date,10.297056810403832
31,3023,1,1997-03-06,G,3,JPCUB,9.0,25.0,0.3,0.0,8.0,0.0,,,,,12.0,,1997,,,313023,424.0,10.3,712.1,1984-06-01,,NE,,1.1793,1.4106999999999998,1.648186173853525,construction_date,12.761122518822724
16,3023,1,1997-09-24,G,3,JPCUB,0.0,0.0,0.7,0.0,0.0,0.0,,,,,9.0,,1997,1430.0,926.0,163023,82.0,11.4,282.4,1983-10-01,89.93958333333333,ID,,1.5172999999999999,1.1793,0.5530458590006845,construction_date,13.982203969883642
31,3023,1,1998-05-17,G,3,JPCUB,9.0,25.0,0.3,0.0,8.0,0.0,,,,,12.0,,1998,,,313023,343.0,11.5,794.3,1984-06-01,,NE,,1.1824,1.5172999999999999,0.6433949349760438,construction_date,13.957563312799453
16,3023,1,1998-05-18,G,3,JPCUB,0.0,0.0,0.7,0.0,0.0,0.0,,,,,9.0,,1998,1400.0,857.0,163023,111.0,11.8,383.9,1983-10-01,89.93958333333333,ID,,1.4802,1.1824,0.0027378507871321013,construction_date,14.628336755646817
16,3023,1,1999-06-22,G,3,JPCUB,0.0,0.0,0.7,0.0,0.0,0.0,,,,,9.0,,1999,1390.0,834.0,163023,74.0,11.0,221.9,1983-10-01,92.42291666666668,ID,,1.4803000000000002,1.2543,0.12320328542094455,construction_date,15.723477070499658
16,3023,1,2002-06-01,G,3,JPCUB,0.0,0.0,0.6,0.0,0.0,0.0,,,,,9.0,,2002,,451.0,163023,96.0,11.0,155.0,1983-10-01,,ID,,1.5887,1.591,0.8323066392881588,construction_date,18.666666666666668
16,3023,1,2004-06-15,G,3,JPCUB,0.0,0.0,1.8,0.0,0.0,0.0,,,,,9.0,,2004,,,163023,157.0,11.3,288.2,1983-10-01,94.6875,ID,,1.5312000000000001,1.5887,2.0396988364134154,construction_date,20.706365503080082
16,3023,1,2007-08-02,G,3,JPCUB,0.0,0.0,1.2,0.0,0.0,0.0,,,,,9.0,,2007,,,163023,152.0,11.4,205.1,1983-10-01,,ID,,1.591,1.5312000000000001,3.1293634496919918,construction_date,23.835728952772072
16,3023,1,2009-06-16,G,3,JPCUB,0.0,0.0,2.2,1.5,0.0,0.0,,,,,9.0,,2009,,,163023,196.0,10.4,287.2,1983-10-01,,ID,,1.6678000000000002,1.591,1.8726899383983573,construction_date,25.70841889117043
31,3023,2,2000-03-20,G,3,JPCUB,9.0,37.0,0.0,0.0,12.0,0.0,,,,,12.0,,2000,2870.0,,313023,476.0,10.8,571.2,,,NE,,1.2861,,,first_visit_proxy,0.0
16,3023,2,2011-06-20,G,3,JPCUB,0.0,0.0,0.3,0.8,0.0,16.3,,,,,9.0,,2011,,,163023,202.0,10.5,212.7,,87.9,ID,,0.6869999999999999,1.2673,10.097193702943189,first_visit_proxy,11.249828884325805
16,3023,2,2012-07-30,G,3,JPCUB,3.0,5.0,1.0,1.3,2.0,16.3,,,,,9.0,,2012,,,163023,67.0,11.9,233.1,,89.61458333333333,ID,,0.6104999999999999,0.6869999999999999,1.111567419575633,first_visit_proxy,12.361396303901437
16,3023,2,2013-05-21,G,3,JPCUB,3.0,5.0,0.0,1.8,2.0,16.3,,,,,9.0,,2013,,,163023,503.0,10.4,175.6,,89.61458333333333,ID,,0.6961,0.6104999999999999,0.8076659822039699,first_visit_proxy,13.169062286105408
16,3023,3,2020-08-03,G,3,JPCUB,3.0,22.0,0.3,2.8,8.0,16.3,,,,,9.0,,2020,,,163023,60.0,11.2,288.3,,,ID,,0.816475,0.7082857142857143,3.8275154004106775,first_visit_proxy,17.609856262833677
31,3023,4,2004-04-16,G,3,JPCUB,13.0,53.0,0.2,1.7,17.0,0.0,,,,,12.0,,2004,,,313023,452.0,10.6,627.5,,84.25462962962963,NE,,1.294,,,first_visit_proxy,0.0
31,3023,5,2007-10-22,G,3,JPCUB,0.0,6.0,0.4,0.0,2.0,0.0,,,,,12.0,,2007,,,313023,517.0,11.0,965.1,,,NE,,1.4472999999999998,,,first_visit_proxy,0.0
6,3024,1,1991-02-20,G,3,JPCTB,0.0,0.0,0.3,7.6,0.0,0.0,,,,,10.2,,1991,,,63024,0.0,18.3,374.5,1980-11-01,,CA,,1.5131000000000001,1.442,0.8021902806297057,construction_date,10.302532511978097
6,3024,1,1992-03-11,G,3,JPCTB,0.0,0.0,0.3,7.6,0.0,0.0,,,,,10.2,,1992,,,63024,0.0,18.8,418.9,1980-11-01,,CA,,1.5669,1.4298,0.5694729637234771,construction_date,11.356605065023956
6,3024,1,1997-02-26,G,3,JPCTB,0.0,0.0,1.6,5.9,0.0,0.0,,,,,10.2,,1997,,329.0,63024,0.0,19.1,198.7,1980-11-01,61.46813725490196,CA,,1.7767,1.4140000000000001,1.325119780971937,construction_date,16.320328542094455
6,3024,1,1998-02-20,G,3,JPCTB,0.0,0.0,1.2,0.0,0.0,0.0,,,,,10.2,,1998,,301.0,63024,0.0,17.6,538.6,1980-11-01,36.63480392156863,CA,,1.7376,1.5523,0.9637234770704997,construction_date,17.30321697467488
6,3024,1,1999-03-09,G,3,JPCTB,0.0,0.0,1.2,0.0,0.0,0.0,,,,,10.2,,1999,,379.0,63024,0.0,18.3,92.7,1980-11-01,36.63480392156863,CA,,1.7628,1.6387999999999998,0.810403832991102,construction_date,18.349075975359344
6,3024,1,2002-03-21,G,3,JPCTB,0.0,3.0,1.7,1.3,1.0,0.0,,,,,10.2,,2002,,596.0,63024,0.0,18.2,117.4,1980-11-01,,CA,,1.8829,1.9073,2.0314852840520192,construction_date,21.38261464750171
6,3024,1,2004-03-29,G,3,JPCTB,0.0,6.0,2.2,0.0,2.0,0.0,,,,,10.2,,2004,,804.0,63024,0.0,18.3,392.0,1980-11-01,30.072916666666668,CA,,1.9823999999999997,1.8829,2.023271731690623,construction_date,23.405886379192335
6,3024,1,2007-02-02,G,3,JPCTB,3.0,9.0,2.1,0.5,3.0,0.0,,,,,10.2,,2007,3930.0,1250.0,63024,0.0,19.2,66.8,1980-11-01,,CA,,2.2658,1.9823999999999997,2.847364818617385,construction_date,26.253251197809718
31,3024,2,2002-04-25,G,3,JPCUB,0.0,0.0,0.0,0.0,0.0,0.0,,,,,14.4,,2002,,2858.0,313024,315.0,10.9,612.3,,,NE,,1.5993,1.7047,0.944558521560575,first_visit_proxy,2.965092402464066
31,3024,2,2004-04-15,G,3,JPCUB,0.0,0.0,0.2,0.0,0.0,0.0,,,,,14.4,,2004,,,313024,456.0,10.6,766.2,,96.48541666666668,NE,,1.6625,1.5993,1.9739904175222451,first_visit_proxy,4.939082819986311
6,3024,2,2009-11-11,G,3,JPCTB,3.0,9.0,1.5,1.0,3.0,0.0,,,,,10.2,,2009,3010.0,480.0,63024,0.0,19.0,210.5,,,CA,,1.3025,1.6625,5.574264202600959,first_visit_proxy,10.513347022587268
6,3024,2,2011-03-16,G,3,JPCTB,3.0,9.0,0.0,1.9,3.0,0.0,,,,,10.2,,2011,2800.0,497.0,63024,0.0,18.6,272.5,,36.67447916666666,CA,,1.0703,1.3025,1.3415468856947297,first_visit_proxy,11.854893908282
6,3024,2,2012-03-14,G,3,JPCTB,6.0,25.0,2.1,6.4,8.0,0.0,,,,,10.2,,2012,,406.0,63024,0.0,19.9,176.2,,30.71614583333333,CA,,1.1019,1.0703,0.9965776865160849,first_visit_proxy,12.851471594798083
6,3024,2,2013-01-27,G,3,JPCTB,6.0,25.0,0.9,8.0,8.0,0.0,,,,,10.2,,2013,,,63024,0.0,19.6,87.2,,30.71614583333333,CA,,1.1214,1.1019,0.8733744010951403,first_visit_proxy,13.724845995893224
6,3024,2,2014-03-19,G,3,JPCTB,6.0,37.0,0.0,13.2,12.0,0.0,,,,,10.2,,2014,2720.0,260.0,63024,0.0,20.6,206.6,,,CA,,1.1391,1.1214,1.1389459274469542,first_visit_proxy,14.863791923340179
6,3024,2,2015-01-20,G,3,JPCTB,6.0,37.0,0.0,13.2,12.0,0.0,,,,,10.2,,2015,2790.0,273.0,63024,0.0,20.2,144.6,,25.244791666666668,CA,,1.1688,1.1391,0.840520191649555,first_visit_proxy,15.704312114989733
6,3024,2,2017-02-13,G,3,JPCTB,6.0,40.0,0.0,13.3,13.0,0.0,,,,,10.2,,2017,3000.0,286.0,63024,0.0,20.4,310.8,,40.875,CA,,1.2646071428571428,1.1688,2.0670773442847366,first_visit_proxy,17.77138945927447
6,3024,2,2020-09-17,G,3,JPCTB,15.0,74.0,3.2,16.5,24.0,0.0,,,,,10.2,,2020,3240.0,450.0,63024,0.0,19.0,204.3,,,CA,,1.5136470588235293,1.2646071428571428,3.592060232717317,first_visit_proxy,21.363449691991786
31,3024,3,2007-10-22,G,3,JPCUB,0.0,0.0,0.8,0.0,0.0,0.0,,,,,14.4,,2007,,,313024,502.0,11.1,1140.0,,,NE,,1.6999,,,first_visit_proxy,0.0
31,3024,3,2009-10-27,G,3,JPCUB,0.0,0.0,0.6,0.0,0.0,0.0,,,,,14.4,,2009,,,313024,451.0,10.2,661.7,,96.275,NE,,1.7411999999999999,1.6999,2.0150581793292264,first_visit_proxy,2.0150581793292264
31,3024,3,2011-07-19,G,3,JPCUB,0.0,0.0,2.8,0.0,0.0,0.0,,,,,14.4,,2011,,,313024,431.0,11.1,744.4,,,NE,,1.8931999999999998,1.7411999999999999,1.7248459958932238,first_visit_proxy,3.7399041752224504
56,3027,1,1991-09-25,G,3,JPCUB,0.0,0.0,3.0,5.2,0.0,0.0,,,,,10.6,15.0,1991,,,563027,789.0,5.7,299.3,1981-06-01,,WY,,2.5795000000000003,2.5951999999999997,0.8761122518822724,construction_date,10.316221765913758
56,3027,1,1992-10-30,G,3,JPCUB,0.0,0.0,3.0,5.2,0.0,0.0,,,,,10.6,15.0,1992,,,563027,858.0,6.0,202.4,1981-06-01,,WY,,3.0099,2.5795000000000003,1.0978781656399725,construction_date,11.41409993155373
56,3027,1,1997-07-25,G,3,JPCUB,0.0,0.0,6.4,0.0,0.0,0.0,,,,,10.6,15.0,1997,1480.0,2122.0,563027,872.0,5.3,254.2,1981-06-01,,WY,,3.4777,3.0271999999999997,3.0143737166324436,construction_date,16.147843942505133
56,3027,2,1998-08-06,G,3,JPCUB,0.0,0.0,8.3,0.8,0.0,0.0,,,,,10.6,,1998,1510.0,956.0,563027,571.0,6.6,264.7,,67.0576923076923,WY,,3.8200000000000003,,,first_visit_proxy,0.0
56,3027,2,2001-10-18,G,3,JPCUB,0.0,8.0,9.6,1.3,3.0,0.0,,,,,10.6,,2001,2440.0,,563027,746.0,6.8,159.5,,,WY,,4.1979999999999995,3.9344,2.0150581793292264,first_visit_proxy,3.2005475701574264
56,3027,2,2003-10-23,G,3,JPCUB,0.0,19.0,9.4,0.2,7.0,0.0,,,,,10.6,,2003,2700.0,1200.0,563027,438.0,8.1,221.3,,89.39351851851852,WY,,4.3641000000000005,4.1979999999999995,2.0123203285420943,first_visit_proxy,5.212867898699521
56,3027,2,2004-10-05,G,3,JPCUB,0.0,8.0,9.3,0.0,3.0,0.0,,,,,10.6,,2004,2810.0,,563027,610.0,7.0,270.5,,44.047916666666666,WY,,4.3103,4.3641000000000005,0.9527720739219713,first_visit_proxy,6.165639972621492
31,3028,1,1991-08-16,G,3,JPCTB,0.0,0.0,0.0,43.3,0.0,0.0,,,,,8.4,26.0,1991,230.0,76.0,313028,393.0,11.7,600.8,1981-04-01,92.10625,NE,,1.0779,1.7007999999999999,0.15879534565366188,construction_date,10.373716632443532
31,3028,1,1992-05-09,G,3,JPCTB,0.0,0.0,0.0,43.3,0.0,0.0,,,,,8.4,26.0,1992,250.0,71.0,313028,174.0,11.0,800.9,1981-04-01,92.10625,NE,,1.1288,3.4219,0.2518822724161533,construction_date,11.104722792607802
31,3028,1,1993-11-28,G,3,JPCTB,0.0,0.0,0.6,0.0,0.0,0.0,,,,,8.4,26.0,1993,240.0,113.0,313028,523.0,9.4,1084.7,1981-04-01,93.32291666666669,NE,,1.0794000000000001,1.6582000000000001,1.5441478439425051,construction_date,12.659822039698836
19,3028,1,1993-12-01,G,3,JPCTB,0.0,0.0,0.4,0.0,0.0,0.0,,,,,9.6,18.0,1993,,125.0,193028,474.0,9.9,1585.1,1984-11-01,92.72083333333332,IA,29.0,1.6814,1.0794000000000001,0.008213552361396304,construction_date,9.08145106091718
1,3028,1,1994-02-16,G,3,JPCUB,0.0,0.0,5.2,0.0,0.0,0.0,,,,,10.2,30.0,1994,,,13028,28.0,16.8,1531.8,1971-06-01,,AL,,3.3747999999999996,1.6814,0.2108145106091718,construction_date,22.713210130047912
19,3028,1,1994-09-15,G,3,JPCTB,0.0,0.0,0.4,0.0,0.0,0.0,,,,,9.6,18.0,1994,,374.0,193028,565.0,10.7,737.7,1984-11-01,92.72083333333332,IA,29.0,1.7188000000000003,3.3747999999999996,0.5776865160848734,construction_date,9.869952087611225
31,3028,1,1997-03-04,G,3,JPCTB,0.0,0.0,0.5,0.0,0.0,0.0,,,,,8.4,26.0,1997,,,313028,406.0,10.5,699.4,1981-04-01,,NE,,1.1344999999999998,3.6332999999999998,1.2375085557837098,construction_date,15.9233401779603
31,3028,1,1998-06-21,G,3,JPCTB,0.0,0.0,0.5,0.0,0.0,0.0,,,,,8.4,26.0,1998,370.0,,313028,326.0,12.0,889.9,1981-04-01,,NE,,1.2035,1.7696999999999998,0.7474332648870636,construction_date,17.22108145106092
31,3028,1,1999-05-07,G,3,JPCTB,0.0,0.0,0.2,0.0,0.0,0.0,,,,,8.4,26.0,1999,380.0,,313028,248.0,11.8,718.6,1981-04-01,,NE,,1.2044000000000001,3.8293,0.057494866529774126,construction_date,18.09719370294319
31,3028,1,2000-03-21,G,3,JPCTB,0.0,0.0,0.2,0.0,0.0,0.0,,,,,8.4,26.0,2000,400.0,,313028,447.0,11.6,574.9,1981-04-01,,NE,,1.2481,1.9271999999999998,0.676249144421629,construction_date,18.97056810403833
31,3028,1,2001-05-16,G,3,JPCTB,0.0,0.0,0.7,0.8,0.0,0.0,,,,,8.4,26.0,2001,360.0,,313028,357.0,11.6,828.9,1981-04-01,43.94166666666667,NE,,1.3534000000000002,1.2481,1.1526351813826146,construction_date,20.123203285420946
31,3028,1,2002-04-25,G,3,JPCTB,0.0,0.0,0.7,0.8,0.0,0.0,,,,,8.4,26.0,2002,340.0,,313028,300.0,11.4,679.3,1981-04-01,43.94166666666667,NE,,1.3089,1.3534000000000002,0.9418206707734429,construction_date,21.065023956194388
1,3028,2,2000-04-11,G,3,JPCUB,4.0,4.0,1.0,0.0,1.0,0.0,,,,,10.2,,2000,,,13028,28.0,17.2,1234.3,,54.68541666666667,AL,,4.2177999999999995,,,first_visit_proxy,0.0
19,3028,2,2001-08-08,G,3,JPCTB,0.0,0.0,0.4,0.0,0.0,0.0,,,,,9.6,,2001,1250.0,609.0,193028,400.0,11.3,932.5,,,IA,,1.9854999999999998,1.9859000000000002,1.218343600273785,first_visit_proxy,1.325119780971937
19,3028,2,2004-09-23,G,3,JPCTB,0.0,0.0,-0.6,0.0,0.0,0.0,,,,,9.6,,2004,1380.0,505.0,193028,413.0,10.9,936.2,,91.45,IA,,2.0556,1.9854999999999998,3.1266255989048597,first_visit_proxy,4.4517453798767965
1,3028,2,2011-05-02,G,3,JPCUB,12.0,12.0,10.4,8.8,3.0,0.0,,,,,10.2,,2011,,,13028,23.0,16.6,1644.7,,60.640256959314776,AL,,4.8753,2.0556,6.6036960985626285,first_visit_proxy,11.055441478439425
1,3028,2,2014-10-14,G,3,JPCUB,12.0,12.0,5.0,8.8,3.0,0.0,,,,,10.2,,2014,,,13028,46.0,16.7,1291.8,,,AL,,5.1215,4.8753,3.4524298425735798,first_visit_proxy,14.507871321013004
31,3028,3,2007-10-23,G,3,JPCTB,0.0,0.0,0.2,0.3,0.0,0.0,,,,,8.4,,2007,,,313028,536.0,11.3,977.1,,,NE,,0.873,,,first_visit_proxy,0.0
19,3028,3,2007-11-11,G,3,JPCTB,0.0,0.0,0.9,0.6,0.0,14.2,,,,,9.6,,2007,1420.0,503.0,193028,545.0,11.0,1116.8,,,IA,,2.1905,0.873,0.05201916495550993,first_visit_proxy,0.05201916495550993
31,3028,4,2009-10-27,G,3,JPCTB,0.0,0.0,0.0,0.7,0.0,0.0,,,,,8.4,,2009,,,313028,478.0,10.1,613.0,,,NE,,0.6982,2.7389,0.4134154688569473,first_visit_proxy,0.4134154688569473
31,3028,4,2011-07-20,G,3,JPCTB,0.0,0.0,0.0,0.8,0.0,0.0,,,,,8.4,,2011,,,313028,479.0,10.8,821.6,,90.23595505617978,NE,,0.7552000000000001,0.6982,1.727583846680356,first_visit_proxy,2.1409993155373033
31,3028,4,2016-08-03,G,3,JPCTB,0.0,0.0,0.2,1.7,0.0,0.0,,,,,8.4,,2016,,,313028,295.0,12.4,829.8,,50.375,NE,,0.7743749999999999,0.6351,1.9301848049281314,first_visit_proxy,7.181382614647502
6,3030,1,1991-05-10,G,3,JPCTB,6.0,22.0,-0.2,0.0,7.0,0.0,,,,,10.8,,1991,,1147.0,63030,0.0,16.2,990.7,1972-10-01,,CA,,1.2635,1.4758,0.12594113620807665,construction_date,18.60369609856263
6,3030,1,1992-04-13,G,3,JPCTB,6.0,22.0,-0.2,0.0,7.0,0.0,,,,,10.8,,1992,,1115.0,63030,0.0,16.4,1653.0,1972-10-01,,CA,,1.2789000000000001,1.5252,0.5886379192334018,construction_date,19.531827515400412
18,3030,1,1994-10-06,G,3,JPCTB,0.0,0.0,0.1,0.8,0.0,0.0,,,,,8.1,,1994,,32.0,183030,441.0,10.2,776.3,1981-01-01,90.20833333333331,IN,,1.6902000000000001,1.3061,0.32306639288158795,construction_date,13.760438056125942
18,3030,1,1995-03-19,G,3,JPCTB,0.0,0.0,0.1,0.8,0.0,0.0,,,,,8.1,,1995,,41.0,183030,437.0,10.5,844.4,1981-01-01,90.20833333333331,IN,,1.5722,1.6902000000000001,0.4490075290896646,construction_date,14.209445585215606
18,3030,1,2001-11-09,G,3,JPCTB,0.0,6.0,0.2,0.0,2.0,0.0,,,,,8.1,,2001,,,183030,218.0,11.5,1104.9,1981-01-01,89.48541666666667,IN,,1.9496000000000002,1.8850000000000002,1.2210814510609171,construction_date,20.854209445585216
6,3030,2,2001-10-05,G,3,JPCTB,5.0,16.0,1.0,0.0,5.0,0.0,,,,,10.8,,2001,,4139.0,63030,0.0,16.3,1774.5,,34.00877192982456,CA,,2.0103,,,first_visit_proxy,0.0
6,3030,3,2005-04-25,G,3,JPCTB,18.0,43.0,0.5,0.0,14.0,0.0,,,,,10.8,,2005,,1878.0,63030,0.0,15.4,1785.7,,,CA,,2.7779,,,first_visit_proxy,0.0
18,3031,1,1992-10-03,G,3,JPCTB,0.0,0.0,0.8,0.0,0.0,0.0,,,,,10.2,,1992,,228.0,183031,80.0,13.0,946.1,1977-07-01,85.79375,IN,,1.5149000000000001,1.5573000000000001,1.3114305270362765,construction_date,15.2580424366872
18,3031,1,1992-10-06,G,3,JPCTB,0.0,0.0,0.8,0.0,0.0,0.0,,,,,10.2,,1992,,228.0,183031,80.0,13.0,946.1,1977-07-01,85.79375,IN,,1.5448,1.5149000000000001,0.008213552361396304,construction_date,15.266255989048597
18,3031,1,1994-10-03,G,3,JPCTB,0.0,0.0,0.8,0.0,0.0,0.0,,,,,10.2,,1994,,189.0,183031,203.0,13.3,934.6,1977-07-01,93.21041666666666,IN,,1.5187000000000002,1.5448,1.9904175222450375,construction_date,17.256673511293634
18,3031,1,1995-03-15,G,3,JPCTB,0.0,0.0,0.8,0.0,0.0,0.0,,,,,10.2,,1995,600.0,209.0,183031,207.0,13.3,1230.2,1977-07-01,93.21041666666666,IN,,1.5534,1.5187000000000002,0.4462696783025325,construction_date,17.702943189596166
18,3031,2,2000-01-26,G,3,JPCTB,0.0,0.0,-0.2,0.0,0.0,0.0,,,,,10.2,,2000,,,183031,228.0,13.2,1294.5,,,IN,,1.6887,,,first_visit_proxy,0.0
18,3031,2,2001-11-01,G,3,JPCTB,0.0,0.0,-0.2,0.0,0.0,0.0,,,,,10.2,,2001,,,183031,76.0,14.7,1213.9,,,IN,,1.7372,1.7322,0.9226557152635181,first_visit_proxy,1.7659137577002053
18,3031,2,2004-07-27,G,3,JPCTB,0.0,0.0,0.2,0.0,0.0,0.0,,,,,10.2,,2004,890.0,224.0,183031,198.0,13.7,1067.3,,91.69583333333334,IN,,1.7636,1.7372,2.735112936344969,first_visit_proxy,4.501026694045175
18,3031,2,2008-06-24,G,3,JPCTB,0.0,0.0,0.5,3.7,0.0,0.0,,,,,10.2,,2008,620.0,110.0,183031,175.0,13.6,1333.3,,80.21666666666667,IN,,1.7967,1.7636,3.909650924024641,first_visit_proxy,8.410677618069816
18,3031,3,2009-09-26,G,3,JPCTB,0.0,0.0,0.3,3.3,0.0,0.0,,,,,10.2,,2009,570.0,193.0,183031,148.0,14.0,1311.5,,71.95833333333333,IN,,1.7833,,,first_visit_proxy,0.0
18,3031,3,2011-10-11,G,3,JPCTB,0.0,0.0,0.6,16.0,0.0,0.0,,,,,10.2,,2011,670.0,96.0,183031,110.0,14.7,1794.9,,80.0042735042735,IN,,2.4440999999999997,1.7833,2.0396988364134154,first_visit_proxy,2.0396988364134154
8,3032,1,1991-10-28,G,3,JPCTB,3.0,3.0,0.0,11.0,1.0,0.0,,,,,8.6,,1991,,,83032,442.0,8.3,300.0,1977-06-01,,CO,,1.4802,1.4878,1.538672142368241,construction_date,14.406570841889117
8,3032,1,1992-11-06,G,3,JPCTB,3.0,3.0,0.0,11.0,1.0,0.0,,,,,8.6,,1992,,,83032,337.0,9.3,331.9,1977-06-01,,CO,,1.473,1.4802,1.0266940451745379,construction_date,15.433264887063656
8,3032,1,1997-09-19,G,3,JPCTB,3.0,3.0,0.0,2.4,1.0,0.0,,,,,8.6,,1997,,383.0,83032,279.0,9.0,599.7,1977-06-01,88.93541666666667,CO,,1.3606,1.3893,1.9055441478439425,construction_date,20.301163586584533
8,3032,1,1998-08-15,G,3,JPCTB,3.0,3.0,0.0,2.4,1.0,0.0,,,,,8.6,,1998,,,83032,236.0,10.1,358.4,1977-06-01,88.93541666666667,CO,,1.4179,1.3606,0.9034907597535934,construction_date,21.204654346338124
8,3032,1,1999-07-19,G,3,JPCTB,3.0,3.0,1.0,1.7,1.0,0.0,,,,,8.6,,1999,,,83032,176.0,10.1,351.5,1977-06-01,90.81875,CO,,1.4074,1.4179,0.9253935660506503,construction_date,22.130047912388775
8,3032,1,2004-10-12,G,3,JPCTB,3.0,3.0,0.9,1.7,1.0,0.0,,,,,8.6,,2004,,,83032,304.0,10.2,340.8,1977-06-01,88.325,CO,,1.6065999999999998,1.4074,5.234770704996578,construction_date,27.364818617385353
8,3032,2,2007-08-19,G,3,JPCTB,3.0,3.0,0.0,0.0,1.0,0.0,,,,,8.6,,2007,,,83032,446.0,9.6,275.9,,,CO,,1.7527000000000001,,,first_visit_proxy,0.0
8,3032,3,2010-10-19,G,3,JPCTB,3.0,12.0,0.0,0.0,4.0,0.0,,,,,8.6,,2010,,,83032,358.0,8.7,276.8,,34.80833333333333,CO,,1.8243000000000003,,,first_visit_proxy,0.0
8,3032,3,2011-09-18,G,3,JPCTB,3.0,16.0,1.5,0.0,5.0,0.0,,,,,8.6,,2011,,,83032,394.0,8.3,434.5,,34.80833333333333,CO,,1.8100999999999998,1.8243000000000003,0.9144421629021219,first_visit_proxy,0.9144421629021219
8,3032,3,2012-10-25,G,3,JPCTB,3.0,19.0,1.4,0.0,6.0,0.0,,,,,8.6,,2012,,,83032,350.0,8.9,211.1,,61.04375,CO,,1.8975000000000002,1.8100999999999998,1.103353867214237,first_visit_proxy,2.0177960301163584
8,3032,3,2013-09-29,G,3,JPCTB,3.0,19.0,1.4,0.0,6.0,0.0,,,,,8.6,,2013,,,83032,684.0,7.2,342.2,,61.04375,CO,,1.9032,1.8975000000000002,0.9281314168377823,first_visit_proxy,2.945927446954141
8,3032,3,2014-05-15,G,3,JPCTB,3.0,19.0,1.4,0.0,6.0,0.0,,,,,8.6,,2014,,,83032,400.0,8.0,397.5,,61.04375,CO,,1.8859000000000001,1.9032,0.6242299794661191,first_visit_proxy,3.57015742642026
8,3032,4,2018-10-25,G,3,JPCTB,6.0,59.0,1.7,0.8,19.0,0.0,,,,,8.6,,2018,,,83032,253.0,10.0,267.7,,,CO,,2.1444,,,first_visit_proxy,0.0
19,3033,1,1993-12-01,G,3,JPCTB,0.0,0.0,0.2,0.0,0.0,0.0,,,,,9.6,16.0,1993,,,193033,474.0,9.9,1555.8,1983-08-01,92.87916666666666,IA,31.0,1.6179000000000001,1.0623,0.10403832991101986,construction_date,10.335386721423683
19,3033,1,1994-09-14,G,3,JPCTB,0.0,0.0,0.2,0.0,0.0,0.0,,,,,9.6,16.0,1994,,453.0,193033,560.0,10.8,735.4,1983-08-01,92.87916666666666,IA,31.0,1.6716000000000002,1.6179000000000001,0.785763175906913,construction_date,11.121149897330595
19,3033,1,1998-10-12,G,3,JPCTB,0.0,0.0,0.2,0.0,0.0,0.0,,,,,9.6,16.0,1998,,625.0,193033,246.0,12.5,1204.9,1983-08-01,91.93958333333332,IA,31.0,1.599,1.4873,0.3066392881587953,construction_date,15.197809719370294
